num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,movie_title,num_voted_users,cast_total_facebook_likes,num_user_for_reviews,budget,actor_2_facebook_likes,imdb_score,movie_facebook_likes
84,93,529,805,1000,,Hachi: A Dog's Tale ,155249,4453,304,16000000,884,8.1,115000
69,110,22,44,5000,,Zulu ,12817,5273,43,16000000,170,6.7,0
208,122,0,567,883,2428883,The Homesman ,21370,2896,132,16000000,596,6.6,0
32,91,10,574,890,13571817,Juwanna Mann ,5312,3104,40,15600000,578,4.5,939
20,45,,15,422,,Lilyhammer             ,19164,537,79,34000000,57,8.1,16000
78,115,460,125,232,1554566,Ararat ,8624,699,180,,150,6.6,824
21,94,4,518,844,508867,Madison ,1033,3583,26,,626,6.5,282
40,93,7,922,1000,1181197,Slow Burn ,3299,4329,24,15500000,1000,5.9,191
40,94,7,17,235,81525,Wasabi ,29392,303,91,15300000,46,6.6,0
251,95,571,102,499,7774730,Slither ,61912,1120,352,15500000,298,6.5,0
94,105,102,383,901,234760500,Beverly Hills Cop ,126464,3464,175,14000000,605,7.3,0
102,103,0,925,3000,285761243,Home Alone ,311075,7521,305,18000000,1000,7.5,20000
21,102,12000,801,19000,167780960,3 Men and a Baby ,36918,21499,42,11000000,875,5.9,3000
94,116,521,481,13000,177200000,Tootsie ,77366,14701,194,22000000,521,7.4,0
173,110,12000,555,10000,176781728,Top Gun ,219171,13069,388,15000000,1000,6.9,19000
287,120,0,5,103,128067808,"Crouching Tiger, Hidden Dragon ",217740,129,1641,15000000,21,7.9,0
176,122,0,158,18000,130058047,American Beauty ,822500,19078,2715,15000000,828,8.4,22000
479,118,0,520,14000,138795342,The King's Speech ,503631,15732,636,15000000,1000,8,64000
27,107,425,247,742,111936400,Twins ,87538,2151,79,15000000,384,6,0
20,45,,260,460,,Scream: The TV Series             ,18058,2380,68,,292,7.3,0
60,102,4,882,17000,317040,The Yellow Handkerchief ,6723,30978,36,15500000,13000,6.8,1000
70,154,14000,271,852,94175854,The Color Purple ,60988,2592,199,15000000,581,7.8,6000
43,103,2,13,94,,Tidal Wave ,2659,213,25,,80,5.7,558
1,141,335,635,11000,,Ben-Hur ,62,13390,1,100000000,744,6.1,0
454,114,77,305,19000,91121452,The Imitation Game ,467613,20295,608,14000000,393,8.1,165000
25,109,6,271,1000,69800000,Private Benjamin ,18140,2419,60,10000000,745,6.1,855
46,124,150,572,874,79900000,Coal Miner's Daughter ,12974,2667,84,,816,7.5,0
111,94,87,569,17000,64001297,Diary of a Wimpy Kid ,32002,20154,103,15000000,975,6.2,0
393,100,127,250,1000,71588220,Mama ,134869,1949,304,20000000,340,6.2,57000
318,101,0,598,2000,47000000,Halloween ,157857,4400,1191,300000,742,7.9,12000
55,98,11000,624,816,61400000,National Lampoon's Vacation ,71183,3617,183,15000000,695,7.4,0
157,102,79,27,925,101978840,Bad Grandpa ,77724,1018,162,15000000,38,6.6,26000
280,94,350,39,326,56437947,The Queen ,85333,486,421,9800000,48,7.3,0
109,92,13000,217,925,73326666,Beetlejuice ,189413,1953,306,15000000,692,7.5,15000
41,113,0,607,2000,55184721,Why Did I Get Married? ,9811,6510,100,15000000,721,5.6,1000
27,115,44,902,23000,50003300,Little Women ,36624,29370,132,15000000,4000,7.3,0
462,95,43,259,11000,54322273,The Woman in Black ,139749,11946,509,17000000,326,6.4,29000
152,87,165,383,1000,47860214,When a Stranger Calls ,34711,2452,468,15000000,431,5,0
69,88,189,799,934,47811275,Big Fat Liar ,29008,3707,99,15000000,927,5.4,896
140,183,517,652,22000,,The Deer Hunter ,232577,34025,1026,15000000,11000,8.2,11000
130,97,272,957,22000,43022524,Wag the Dog ,67604,29252,218,15000000,4000,7.1,12000
66,94,13,566,925,42672630,The Lizzie McGuire Movie ,27580,3423,172,17000000,738,5.3,0
238,112,29,874,12000,42919096,Snitch ,64747,15800,122,15000000,1000,6.5,12000
198,98,66,562,3000,42592530,Krampus ,29867,4567,181,15000000,658,6.2,27000
154,104,0,1000,4000,40064955,The Faculty ,92074,12170,502,15000000,4000,6.4,0
19,118,13,2,90,39100956,What's Love Got to Do with It ,13442,114,59,,22,7.2,0
131,120,446,1000,22000,44886089,Cop Land ,69576,40117,207,10000000,13000,6.9,2000
97,99,11,971,11000,37882551,Not Another Teen Movie ,80305,15369,393,16000000,983,5.7,0
355,109,453,953,15000,40983001,End of Watch ,181025,27788,336,7000000,10000,7.7,38000
138,105,488,13000,15000,20991497,Aloha ,39782,44037,172,37000000,14000,5.4,11000
102,106,357,883,23000,35007180,The Skulls ,26846,26652,193,15000000,1000,5.6,0
419,123,120,149,13000,35887263,The Theory of Everything ,265507,14100,388,15000000,876,7.7,90000
37,86,14,685,833,34308901,Malibu's Most Wanted ,15939,4435,87,16000000,807,5.1,0
78,120,18,944,20000,33771174,Where the Heart Is ,27044,22383,240,15000000,1000,6.8,0
181,227,767,87,607,6000000,Lawrence of Arabia ,192775,1076,559,15000000,202,8.4,11000
220,119,0,593,908,33386128,Halloween II ,36372,3226,491,15000000,764,4.9,3000
349,115,212,612,2000,37877959,Wild ,86664,4896,252,15000000,820,7.1,38000
241,114,29,616,956,32721635,The Last House on the Left ,67822,3861,279,15000000,878,6.6,0
103,90,6,458,1000,31585300,The Wedding Date ,38248,2666,250,15000000,650,6.1,0
151,94,28,731,2000,30259652,Halloween: Resurrection ,26905,5440,614,15000000,864,4.1,0
344,106,255,850,14000,163192114,Clash of the Titans ,229687,18003,637,125000000,1000,5.8,15000
185,98,0,594,18000,30857814,The Princess Bride ,294163,20060,718,16000000,636,8.1,33000
112,126,18000,697,18000,30226144,The Great Debaters ,47626,22745,118,15000000,2000,7.6,0
676,100,0,228,33000,35054909,Drive ,431578,34337,1264,15000000,745,7.8,81000
74,89,10,231,811,29302097,Confessions of a Teenage Drama Queen ,23408,2167,105,15000000,636,4.6,810
65,111,13,106,818,29106737,The Object of My Affection ,15582,1450,132,15000000,511,6,849
274,100,35,306,10000,28637507,28 Weeks Later ,212167,11471,713,15000000,1000,7,0
50,115,49,100,116,30127963,When the Game Stands Tall ,12596,525,64,15000000,110,6.7,0
96,106,61,649,907,32645546,Because of Winn-Dixie ,8427,3462,88,14000000,807,6.4,1000
68,124,107,865,1000,27441122,Love & Basketball ,14322,5135,116,15000000,886,7.2,0
111,107,5,141,893,28014536,Grosse Pointe Blank ,73347,2044,296,15000000,822,7.4,0
128,99,3,628,14000,33860010,All About Steve ,33088,16461,143,15000000,982,4.8,0
160,90,31,162,193,26421314,Book of Shadows: Blair Witch 2 ,28964,608,457,15000000,184,4,949
93,101,26,266,838,24881000,The Craft ,57140,1812,195,15000000,328,6.2,6000
278,119,11000,400,19000,23089926,Match Point ,166269,20391,735,15000000,567,7.7,0
81,103,20,125,512,26161406,Ramona and Beezus ,13874,1002,52,15000000,316,6.7,0
58,134,133,258,12000,22954968,The Remains of the Day ,45703,12749,156,11500000,310,7.9,0
153,155,0,170,3000,26384919,Boogie Nights ,189032,3677,560,15000000,360,7.9,0
25,94,11,232,1000,22189039,Nowhere to Run ,17074,2210,55,15000000,605,5.5,466
46,95,15,461,1000,20998709,Flicka ,6095,3845,76,15000000,786,6.2,1000
161,89,7,399,919,20801344,The Hills Have Eyes II ,49721,2559,211,15000000,557,5.1,0
108,97,83,579,912,21468807,Urban Legends: Final Cut ,13048,2682,227,14000000,786,4.1,243
69,90,13,613,882,19158074,Tuck Everlasting ,17983,2661,127,15000000,874,6.7,0
78,92,8,129,472,18843314,The Marine ,27486,1045,284,20000000,239,4.7,0
129,100,10,415,826,20566327,Keanu ,15385,2958,84,15000000,622,6.4,0
135,117,19,461,3000,20218921,Country Strong ,14814,4204,114,15000000,646,6.3,0
96,84,119,918,989,17411331,Disturbing Behavior ,17328,4660,237,15000000,982,5.5,673
417,140,310,619,33000,21383298,The Place Beyond the Pines ,187170,34413,376,15000000,748,7.3,47000
172,108,79,537,775,24984868,The November Man ,50056,3033,152,15000000,614,6.3,0
88,109,11,159,471,16459004,Eye of the Beholder ,13320,1069,415,15000000,308,4.9,327
388,131,0,383,10000,15700000,The Hurt Locker ,332065,11114,876,15000000,602,7.6,16000
45,114,73,563,695,15100000,Firestarter ,22797,3444,96,15000000,654,6,0
414,97,181,748,11000,14938570,Killing Them Softly ,111625,14025,369,15000000,820,6.2,20000
291,122,210,123,22000,17237244,A Most Wanted Man ,57210,22574,158,15000000,164,6.8,13000
97,87,374,484,826,14249005,Freddy Got Fingered ,39788,2689,619,15000000,503,4.5,0
37,85,12,23,354,12701880,The Pirates Who Don't Do Anything: A VeggieTales Movie ,2037,568,22,15000000,173,5.7,175
68,85,0,44,468,10353690,U2 3D ,2673,646,31,,67,8.4,116
90,101,36,377,1000,12801190,Highlander: Endgame ,16340,2764,355,15000000,786,4.6,356
81,121,16,526,907,12549485,Idlewild ,4603,3633,91,15000000,585,6.2,489
221,107,92,358,11000,13766014,One Day ,106111,17627,181,15000000,5000,7,49000
230,111,0,727,796,13034417,Whip It ,55665,2633,118,15000000,787,6.9,10000
57,92,34,366,14000,11632420,Knockaround Guys ,19768,15644,135,,442,6.1,566
119,97,164,308,436,12212417,Confidence ,30643,1172,144,15000000,324,6.7,622
97,97,745,745,12000,11614236,The Muse ,9294,15209,140,15000000,821,5.6,251
119,125,34,65,427,13337299,De-Lovely ,9649,729,226,20000000,66,6.6,1000
42,124,11000,563,11000,10763469,New York Stories ,13692,12685,55,15000000,860,6.4,877
24,76,9,47,595,11144518,Barney's Great Adventure ,2724,1139,53,15000000,417,2.8,436
208,107,561,353,746,15608545,The Man with the Iron Fists ,53471,2377,224,15000000,561,5.4,29000
42,91,23,629,925,10443316,Home Fries ,7159,2913,88,15000000,660,5,247
44,96,4,670,989,10494147,Here on Earth ,7403,3142,162,15000000,841,5.1,648
230,142,0,1000,22000,9929000,Brazil ,152306,29475,513,15000000,5000,8,16000
46,103,80,782,1000,10411980,Raise Your Voice ,22649,4676,212,15000000,872,5.9,1000
18,60,,186,443,,The Dead Zone             ,7122,981,77,,319,7.5,576
249,117,0,12000,22000,17439163,The Big Lebowski ,537419,47728,1028,15000000,12000,8.2,35000
197,116,153,539,3000,9396487,Black Snake Moan ,52421,5012,200,15000000,788,7,0
71,118,41,274,556,9059588,Dark Blue ,17261,1873,125,15000000,463,6.6,455
190,108,187,254,11000,9172810,A Mighty Heart ,24150,12178,118,16000000,883,6.7,923
50,94,9,612,11000,8735529,Whatever It Takes ,8055,13524,89,15000000,897,5.5,816
63,97,2,461,890,8586376,Boat Trip ,26598,3161,132,20000000,852,4.9,1000
104,97,32,692,14000,8378141,The Importance of Being Earnest ,18966,16502,141,15000000,1000,6.9,0
,99,45,224,1000,,The Love Letter ,1465,2166,56,,393,7.4,515
49,91,6,596,8000,8080116,Hoot ,6562,10732,66,15000000,625,5.6,647
300,107,454,39,65,7757130,In Bruges ,307639,173,513,15000000,49,8,32000
43,95,24,426,931,9123834,Peeples ,4065,3322,33,15000000,539,5.3,0
132,102,11,1000,15000,6409206,The Rocker ,32311,33153,104,15000000,14000,6.2,0
97,88,96,360,24000,6373693,Post Grad ,11498,25637,53,15000000,971,5.3,0
242,106,835,363,13000,7556708,Promised Land ,30284,14544,102,15000000,826,6.6,10000
218,92,11000,386,860,5306447,Whatever Works ,58967,2717,169,15000000,658,7.2,10000
49,105,52,275,477,5217498,The In Crowd ,3668,2312,85,15000000,397,4.6,157
172,107,0,289,572,5023275,Three Burials ,34194,1627,199,15000000,324,7.5,0
68,120,0,693,49000,4956401,Jakob the Liar ,12601,51657,89,15000000,1000,6.5,0
223,103,1000,611,21000,4235837,Kiss Kiss Bang Bang ,175962,23932,336,15000000,1000,7.6,0
59,92,6,577,890,4002955,Idle Hands ,33745,3654,198,20000000,729,6.2,0
252,147,0,669,6000,7219578,Mulholland Drive ,235992,8484,1768,15000000,889,8,16000
106,98,18,220,837,3525161,Blood and Chocolate ,15388,1675,190,,400,5.5,0
223,98,11000,557,12000,3247816,You Will Meet a Tall Dark Stranger ,36145,19310,108,22000000,6000,6.3,0
328,103,132,844,10000,2412045,Never Let Me Go ,109873,12867,320,15000000,882,7.2,33000
9,286,,527,857,,The Company             ,3828,3809,39,,555,7.9,733
150,111,122,25,918,2203641,Transsiberian ,42792,1252,162,15000000,278,6.7,0
21,98,70,90,876,1953732,The Clan of the Cave Bear ,4996,1351,62,15000000,324,5.3,843
28,111,0,617,783,1954202,Crazy in Alabama ,5917,4834,71,15000000,664,6.3,391
250,111,0,287,6000,1294640,Funny Games ,69569,6748,436,15000000,294,6.5,0
17,100,5,46,192,,Listening ,1933,527,13,,134,5.6,708
95,116,460,71,5000,819852,Felicia's Journey ,6690,5426,83,,203,7,284
260,145,756,18,136,26435,Metropolis ,111841,203,413,6000000,23,8.3,12000
141,84,180,58,510,1197786,District B13 ,55928,962,157,12000000,297,7.2,0
52,115,39,642,12000,529766,Things to Do in Denver When You're Dead ,22345,14889,144,7000000,970,6.8,0
205,105,141,56,1000,613556,The Assassin ,9427,1172,87,15000000,103,6.4,0
109,98,34,730,936,353743,Buffalo Soldiers ,20730,3578,111,15000000,826,6.9,664
103,99,445,9,20,502028,The Return ,31589,48,172,,13,8,0
110,110,0,7,64,102055,Ong-bak 2 ,24570,134,72,300000000,45,6.2,0
195,97,197,570,13000,122288,Centurion ,64777,15293,201,,794,6.4,0
14,88,85,40,825,,Silent Trigger ,2699,1432,29,9000000,476,5.6,154
177,103,129,1000,14000,73548,The Midnight Meat Train ,47574,18639,209,15000000,1000,6.1,0
17,104,36,2,549,,Winnie Mandela ,609,801,15,15000000,248,6,705
62,90,68,642,17000,28870,The Son of No One ,14280,32814,41,15000000,14000,5.1,0
19,105,24,125,776,22723,All the Queen's Men ,2236,1732,40,25000000,595,4.5,193
50,93,17,66,1000,20380,The Good Night ,7519,1245,39,15000000,165,5.9,445
25,141,15,576,735,,Bathory: Countess of Blood ,3425,2528,32,,627,6,0
39,85,0,912,14000,,Khumba ,4006,29488,12,20000000,12000,5.8,0
136,109,19,537,1000,,Automata ,41638,2829,134,7000000,889,6.1,13000
26,105,93,51,179,,Dungeons & Dragons: Wrath of the Dragon God ,5018,363,108,15000000,55,4.9,473
4,98,6,50,61,,Chiamatemi Francesco - Il Papa della gente ,80,192,4,15000000,57,5.7,18
53,119,3,19,556,,Shinjuku Incident ,9177,996,53,15000000,353,7.1,821
22,124,67,303,631,,Pandaemonium ,695,1585,32,15000000,452,6.6,277
147,101,11000,512,13000,70906973,Groundhog Day ,437418,15500,609,14600000,571,8.1,38000
222,115,13,642,20000,66009973,Magic Mike XXL ,38202,38963,135,14800000,17000,5.7,41000
106,120,1000,954,29000,46338728,Romeo + Juliet ,167750,33791,506,14500000,1000,6.8,10000
136,111,15,121,1000,7691700,Sarah's Key ,12937,2140,73,10000000,767,7.5,0
5,94,5,124,467,,Freedom ,993,994,13,14500000,220,6.2,998
131,131,16000,638,16000,101157447,Unforgiven ,277505,28544,495,14400000,11000,8.3,10000
140,139,3000,236,3000,74205,Manderlay ,18646,4211,81,14200000,769,7.4,1000
418,120,0,40,668,141319195,Slumdog Millionaire ,641997,820,1017,15000000,56,8,13000
94,119,213,249,886,156645693,Fatal Attraction ,55101,1639,201,14000000,276,6.9,3000
82,125,0,700,8000,178406268,Pretty Woman ,213476,11135,271,14000000,995,6.9,11000
,65,0,176,770,,Towering Inferno             ,10,1125,,,179,9.5,0
32,108,5,57,442,109306210,Crocodile Dundee II ,44096,717,62,15800000,162,5.5,489
22,101,34,277,892,,Broken Horses ,1554,2055,20,15000000,355,5.7,0
72,145,0,560,10000,70001698,Born on the Fourth of July ,76842,12098,173,14000000,854,7.2,4000
39,98,226,496,953,68856263,Cool Runnings ,69733,2496,97,15000000,730,6.9,0
264,101,71,725,10000,51527787,My Bloody Valentine ,45603,14159,268,15000000,960,5.5,0
264,92,30,309,941,49122319,The Possession ,47169,2348,162,14000000,459,5.9,17000
145,93,270,535,13000,,First Blood ,172493,15192,376,14000000,954,7.7,0
86,109,41,748,997,61356221,Stomp the Yard ,19505,3544,162,14000000,826,5.2,0
112,123,43,238,456,46800000,The Spy Who Loved Me ,76477,1326,275,14000000,244,7.1,0
17,60,,84,155,,Ghost Hunters             ,5563,552,57,,130,6.6,373
101,99,9,648,975,38048637,Urban Legend ,47814,3500,426,14000000,912,5.5,0
51,119,350,418,18000,34700000,Dangerous Liaisons ,52846,35501,143,14000000,17000,7.7,0
42,110,0,490,849,35010192,Good Deeds ,6352,2226,43,,597,5.4,0
10,107,116,25,327,34793160,White Fang ,15730,552,31,14000000,172,6.7,0
43,81,54,636,8000,30628981,Superstar ,15047,10792,160,14000000,670,5,2000
331,105,58,583,11000,29959436,The Iron Lady ,82327,12894,350,13000000,1000,6.4,18000
38,82,12,8,23,25571351,Jonah: A VeggieTales Movie ,3135,49,78,14000000,12,6.6,184
12,109,309,279,592,27515786,Poetic Justice ,8904,1620,31,14000000,556,5.9,0
40,95,10,111,706,25482931,All About the Benjamins ,9693,1421,33,14000000,266,5.7,530
34,100,0,364,723,19900000,Vampire in Brooklyn ,17262,2348,53,20000000,422,4.5,1000
82,118,128,467,931,,Exorcist II: The Heretic ,16294,2704,252,14000000,726,3.7,889
125,91,31,50,874,16298046,An American Haunting ,22207,1608,747,14000000,613,5,0
56,90,119,636,869,15549702,My Boss's Daughter ,24038,3007,123,14000000,779,4.6,411
160,108,123,690,26000,15483540,A Perfect Getaway ,56338,41359,215,14000000,14000,6.5,4000
71,103,44,625,953,20246959,Our Family Wedding ,5721,3299,20,14000000,849,4.9,1000
37,96,0,654,3000,15062898,Dead Man on Campus ,11729,6861,106,14000000,2000,6,645
62,117,160,55,718,14348123,Tea with Mussolini ,9323,1148,157,12000000,330,6.9,970
73,93,85,514,1000,15171475,Thinner ,19805,2777,122,8500000,855,5.7,0
59,136,17000,213,22000,,"New York, New York ",13548,23378,75,14000000,740,6.7,932
25,115,0,534,1000,13640000,Crooklyn ,6011,3267,39,14000000,848,6.9,905
97,94,0,458,12000,12550242,I Think I Love My Wife ,13866,13446,55,,490,5.5,488
205,85,52,489,1000,12610731,Jason X ,38985,3050,673,11000000,935,4.4,0
69,88,189,799,934,47811275,Big Fat Liar ,29008,3707,99,15000000,927,5.4,896
195,112,0,383,12000,11204499,Bobby ,38142,13528,270,14000000,593,7,0
61,86,70,169,878,10397365,Head Over Heels ,11693,2165,104,14000000,834,5.4,613
77,86,90,635,962,9402410,Fun Size ,11233,3715,32,14000000,925,5.4,0
259,112,232,177,413,5990075,The Diving Bell and the Butterfly ,89906,1372,175,,412,8,13000
251,137,143,280,14000,5459824,Little Children ,92781,15337,320,26000000,617,7.6,5000
63,90,49,191,12000,5108820,Gossip ,12519,12776,112,24000000,215,5.9,853
47,107,956,113,10000,4741987,A Walk on the Moon ,6782,10368,114,14000000,233,6.6,860
108,98,176,15,543,4291965,Catch a Fire ,9334,678,59,14000000,113,6.7,447
64,84,12,102,159,3100650,Soul Survivors ,7277,417,181,14000000,102,3.9,231
20,139,133,5,423,2474000,Jefferson in Paris ,2427,446,27,14000000,15,5.7,127
135,97,11,548,14000,2656324,Easy Virtue ,16444,16431,79,,1000,6.7,2000
2,127,109,324,16000,1000000,Caravans ,524,17250,8,14000000,469,6.5,76
262,150,608,43,149,3958500,Mr. Turner ,17933,390,165,8200000,44,6.8,0
129,104,752,59,412,403649,Wild Grass ,3174,799,31,,74,6.3,512
69,132,333,284,380,274299,Amen. ,11077,1429,55,103000000,326,7.3,0
50,117,2,21,149,,Reign of Assassins ,6069,243,34,12000000,32,6.9,1000
57,115,168,322,697,183088,The Lucky Ones ,11704,2243,36,15000000,329,7,702
116,186,50,338,13000,46495,Margaret ,12053,14638,119,14000000,1000,6.5,0
45,90,10,378,826,,Stan Helsing ,9928,2207,66,,521,3.6,934
87,90,0,767,1000,1752214,Flipped ,60460,4377,104,14000000,872,7.7,14000
357,134,0,11000,15000,83025853,Brokeback Mountain ,259837,39789,2254,14000000,13000,7.7,13000
348,101,473,429,833,190871240,Teenage Mutant Ninja Turtles ,167089,2690,491,125000000,809,5.9,62000
88,97,143,201,927,56631572,Clueless ,123390,1724,248,12000000,281,6.8,0
181,107,162,135,2000,15854988,Far from Heaven ,36542,2447,378,13500000,258,7.4,0
107,99,38,390,3000,12282677,Hot Tub Time Machine 2 ,28159,4702,96,14000000,837,5.1,0
53,55,,2,20,447093,Dekalog             ,12590,25,37,,3,9.1,0
132,124,133,170,14000,7060876,Quills ,44795,14726,314,13500000,230,7.4,0
401,110,454,816,2000,14989761,Seven Psychopaths ,185845,4757,284,15000000,906,7.2,52000
58,105,148,400,539,687081,The Caveman's Valentine ,5602,1767,59,,508,6,329
1,41,,2,70,,The Border             ,271,74,2,,2,7.4,64
192,178,101,471,918,5501940,Downfall ,248354,2334,564,13500000,653,8.3,14000
157,125,448,93,273,2086345,The Sea Inside ,64556,529,140,10000000,114,8.1,0
454,108,143,21,19000,2605039,Under the Skin ,85022,19086,616,,50,6.3,29000
62,121,272,227,49000,123922370,"Good Morning, Vietnam ",98348,50141,131,13000000,263,7.3,0
4,100,26,385,898,163591,The Last Godfather ,912,2895,17,13400000,391,3.6,502
84,115,209,41,569,73000942,Justin Bieber: Never Say Never ,74351,714,233,13000000,69,1.6,62000
669,108,0,1000,20000,106952327,Black Swan ,551363,38072,1140,13000000,15000,8,106000
492,117,294,1000,10000,58607007,RoboCop ,182910,14160,630,100000000,2000,6.2,60000
149,220,0,3000,22000,57300000,The Godfather: Part II ,790926,39960,650,13000000,14000,9,14000
101,112,49,237,656,91038276,Save the Last Dance ,47876,1307,320,13000000,363,6.1,0
